"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"8154","ENSG00000144802",150.7717,-0.7647011,0.1943764,1.32854e-05,4.971041e-05,"NFKBIZ","DOWN"
"8155","ENSG00000144810",23.26173,0.8519833,0.47120329,0.004892457,0.01237557,"COL8A1","UP"
"8156","ENSG00000144815",1040.54,0.3282177,0.07848527,2.108669e-05,7.707103e-05,"NXPE3","UP"
"8157","ENSG00000144820",0.1508201,0.0187898,0.64031258,0.8514113,NA,"ADGRG7","NO"
"8158","ENSG00000144821",22.44201,-0.4477184,0.3934322,0.09164433,0.166939,"MYH15","NO"
"8159","ENSG00000144824",955.6168,0.4606311,0.08399403,2.229253e-08,1.096733e-07,"PHLDB2","UP"
"8160","ENSG00000144827",1656.795,0.184914,0.06676149,0.00506657,0.0127706,"ABHD10","UP"
"8161","ENSG00000144840",769.0981,-0.1339205,0.08547288,0.1102238,0.1947229,"RABL3","NO"
"8162","ENSG00000144843",2.727681,0.1049903,0.55543863,0.5929543,0.7194291,"ADPRH","NO"
"8163","ENSG00000144847",55.13698,-0.2368091,0.26443646,0.2805421,0.4157819,"IGSF11","NO"
"8164","ENSG00000144848",1691.113,-0.2274727,0.06576213,0.0004663037,0.001407523,"ATG3","DOWN"
"8165","ENSG00000144852",0.1605971,0.0187898,0.64031258,0.8514113,NA,"NR1I2","NO"
"8166","ENSG00000144857",278.807,-0.05914917,0.13050478,0.6356449,0.7541404,"BOC","NO"
"8167","ENSG00000144867",1979.932,-0.8205875,0.0701481,1.830039e-32,3.19208e-31,"SRPRB","DOWN"
"8168","ENSG00000144868",198.699,0.2047943,0.17584925,0.2062773,0.324986,"TMEM108","NO"
"8169","ENSG00000144891",36.75845,0.3422368,0.33274446,0.1676757,0.2747281,"AGTR1","NO"
"8170","ENSG00000144893",436.5302,-0.2683,0.14101859,0.04479743,0.08992497,"MED12L","NO"
"8171","ENSG00000144895",3123.691,0.04165965,0.05306982,0.4290812,0.5701359,"EIF2A","NO"
"8172","ENSG00000144908",44.04327,5.649517,0.9172234,3.87035e-12,2.531849e-11,"ALDH1L1","UP"
"8173","ENSG00000144909",1535.95,-0.3650789,0.06142448,1.902197e-09,1.019975e-08,"OSBPL11","DOWN"
"8174","ENSG00000144935",541.5949,0.358906,0.17004891,0.02252532,0.04912733,"TRPC1","UP"
"8175","ENSG00000144959",286.6986,0.4441472,0.13137505,0.000392804,0.001199449,"NCEH1","UP"
"8176","ENSG00000144962",0.1605971,0.0187898,0.64031258,0.8514113,NA,"SPATA16","NO"
"8177","ENSG00000145002",30.60855,0.6817599,0.43538615,0.01680251,0.03787047,"FAM86B2","UP"
"8178","ENSG00000145012",917.9697,0.5890268,0.11627387,1.437058e-07,6.569023e-07,"LPP","UP"
"8179","ENSG00000145014",220.4851,0.1239342,0.16767512,0.4261884,0.5672753,"TMEM44","NO"
"8180","ENSG00000145016",682.4901,-0.3102041,0.0997935,0.001404535,0.003924409,"RUBCN","DOWN"
"8181","ENSG00000145020",49.64161,1.083624,0.39161777,0.0001620945,0.0005258955,"AMT","UP"
"8182","ENSG00000145022",865.5824,0.7433772,0.08582775,9.251188e-19,8.852015e-18,"TCTA","UP"
"8183","ENSG00000145029",463.6008,0.8731052,0.12789417,8.842377e-13,6.040466e-12,"NICN1","UP"
"8184","ENSG00000145040",4.531325,-0.4841702,0.65309863,0.05942446,0.1150782,"UCN2","NO"
"8185","ENSG00000145041",2069.273,-0.3358011,0.05427945,4.461571e-10,2.526163e-09,"DCAF1","DOWN"
"8186","ENSG00000145050",1466.782,-0.5379457,0.07148997,2.276322e-14,1.733163e-13,"MANF","DOWN"
"8187","ENSG00000145063",4.269969,0.2758669,0.55793258,0.2334203,0.3595482,"FLJ33534","NO"
"8188","ENSG00000145087",158.8992,0.6764578,0.2381516,0.0009793019,0.002807366,"STXBP5L","UP"
"8189","ENSG00000145088",86.05852,0.1765095,0.22500132,0.3696624,0.5106995,"EAF2","NO"
"8190","ENSG00000145103",0.68024,0.03180492,0.61915144,0.8032921,NA,"ILDR1","NO"
"8191","ENSG00000145113",6.394034,0.2630985,0.50708805,0.2833507,0.4186789,"MUC4","NO"
"8192","ENSG00000145147",14777.03,1.256575,0.04770982,6.935497e-155,2.096325e-152,"SLIT2","UP"
"8193","ENSG00000145191",1377.596,-0.6898985,0.08076015,3.271102e-18,3.054459e-17,"EIF2B5","DOWN"
"8194","ENSG00000145192",1.959467,0.07803769,0.57705403,0.6571351,0.7708089,"AHSG","NO"
"8195","ENSG00000145194",0.6226709,0.0718385,0.64802576,0.494802,NA,"ECE2","NO"
"8196","ENSG00000145198",150.0463,0.6058416,0.19295281,0.000517335,0.001554118,"VWA5B2","UP"
"8197","ENSG00000145214",887.9656,-0.4030669,0.09588627,1.61967e-05,6.007401e-05,"DGKQ","DOWN"
"8198","ENSG00000145216",1909.311,-0.3184418,0.05677548,1.525861e-08,7.605177e-08,"FIP1L1","DOWN"
"8199","ENSG00000145217",9.645288,-0.3918596,0.48264507,0.1410153,0.2386304,"SLC26A1","NO"
"8200","ENSG00000145220",2797.483,-1.084566,0.05251321,2.72582e-96,2.685054e-94,"LYAR","DOWN"
"8201","ENSG00000145241",558.5849,-0.08017973,0.09937855,0.4077499,0.5495662,"CENPC","NO"
"8202","ENSG00000145242",140.7751,-0.04370185,0.19071985,0.8009885,0.8775477,"EPHA5","NO"
"8203","ENSG00000145244",38.18979,-0.07448463,0.30461383,0.7527175,0.8435306,"CORIN","NO"
"8204","ENSG00000145246",607.0493,-0.2741107,0.26605145,0.2135143,0.3341272,"ATP10D","NO"
"8205","ENSG00000145247",365.9055,-0.008457315,0.12098704,0.9421139,0.9679452,"OCIAD2","NO"
"8206","ENSG00000145248",154.3517,0.1626919,0.18044933,0.3259171,0.4650689,"SLC10A4","NO"
"8207","ENSG00000145283",0.316254,0.04227027,0.64287132,0.6771981,NA,"SLC10A6","NO"
"8208","ENSG00000145284",993.9018,-0.08533373,0.08158133,0.2871833,0.4231959,"SCD5","NO"
"8209","ENSG00000145287",30.5777,0.6723583,0.39196499,0.01410128,0.03243399,"PLAC8","UP"
"8210","ENSG00000145293",1904.344,-0.3016846,0.06495512,2.623e-06,1.065473e-05,"ENOPH1","DOWN"
"8211","ENSG00000145309",0.1556677,0.0187898,0.64031258,0.8514113,NA,"CABS1","NO"
"8212","ENSG00000145321",0.1556677,0.0187898,0.64031258,0.8514113,NA,"GC","NO"
"8213","ENSG00000145331",681.9127,0.6156133,0.1097583,6.590989e-09,3.392353e-08,"TRMT10A","UP"
"8214","ENSG00000145332",1615.333,-0.1864713,0.06877968,0.006042947,0.01501888,"KLHL8","DOWN"
"8215","ENSG00000145335",630.024,0.007003197,0.11834472,0.9510649,0.9728002,"SNCA","NO"
"8216","ENSG00000145337",1240.412,-0.3291981,0.07271152,4.356877e-06,1.730282e-05,"PYURF","DOWN"
"8217","ENSG00000145348",360.284,-0.2568847,0.11875048,0.02466917,0.05322433,"TBCK","NO"
"8218","ENSG00000145349",1221.807,-0.1073261,0.06696834,0.1048958,0.1870626,"CAMK2D","NO"
"8219","ENSG00000145354",2098.981,-0.1890716,0.06031478,0.001549536,0.004294212,"CISD2","DOWN"
"8220","ENSG00000145358",142.8704,-0.1815476,0.17998728,0.2718942,0.4057176,"DDIT4L","NO"
"8221","ENSG00000145362",889.3247,1.291626,0.10308081,4.369941e-38,9.443952e-37,"ANK2","UP"
"8222","ENSG00000145365",453.8405,0.345039,0.11479825,0.00183645,0.00502995,"TIFA","UP"
"8223","ENSG00000145375",525.5901,-0.3218129,0.10799583,0.002099129,0.005692608,"AFG2A","DOWN"
